date,title,url,cves_count,pdfs,fetched_at
2025-05-30,VulnÃ©rabilitÃ© critique affectant le client de messagerie Mozilla Thunderbird,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-affectant-le-client-de-messagerie-mozilla-thunderbird,11,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20affectant%20le%20client%20de%20messagerie%20Mozilla%20Thunderbird.pdf,2026-03-04T12:41:26Z
2025-05-30,VulnÃ©rabilitÃ©s dans Apache Tomcat et InLong,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-apache-tomcat-et-inlong,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20Apache%20Tomcat%20et%20InLong.pdf,2026-03-04T12:41:27Z
2025-05-29,VulnÃ©rabilitÃ© dans Argo CD,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-argo-cd,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20Argo%20CD.pdf,2026-03-04T12:41:27Z
2025-05-28,VulnÃ©rabilitÃ© critique dans Commvault,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-commvault,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20Commvault.pdf,2026-03-04T12:41:28Z
2025-05-28,VulnÃ©rabilitÃ©s affectant XenServer VM Tools pour Windows,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-xenserver-vm-tools-pour-windows,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20%20XenServer%20VM%20Tools%20pour%20Windows.pdf,2026-03-04T12:41:28Z
2025-05-28,VulnÃ©rabilitÃ© critique affectant le navigateur Mozilla Firefox,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-affectant-le-navigateur-mozilla-firefox,11,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20affectant%20%20le%20navigateur%20Mozilla%20Firefox.pdf,2026-03-04T12:41:28Z
2025-05-28,VulnÃ©rabilitÃ©s dans Google Chrome,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-google-chrome-24,8,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20Google%20Chrome.pdf,2026-03-04T12:41:29Z
2025-05-27,VulnÃ©rabilitÃ© critique dans WSO2 API Manager,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-wso2-api-manager,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20WSO2%20API%20Manager.pdf,2026-03-04T12:41:29Z
2025-05-27,VulnÃ©rabilitÃ©s dans plusieurs produits VMware,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-plusieurs-produits-vmware,4,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20plusieurs%20produits%20VMware.pdf,2026-03-04T12:41:30Z
2025-05-26,VulnÃ©rabilitÃ© critique dans les routeurs Netgear,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-les-routeurs-netgear-0,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20les%20routeurs%20Netgear.pdf,2026-03-04T12:41:30Z
2025-05-23,VulnÃ©rabilitÃ©s affectant GitLab,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-gitlab-6,10,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20GitLab.pdf,2026-03-04T12:41:31Z
2025-05-23,VulnÃ©rabilitÃ©s critiques dans OpenPGP.js library,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-openpgpjs-library,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20OpenPGP.js%20library.pdf,2026-03-04T12:41:31Z
2025-05-23,Zero-day dans Linux Kernel,https://www.dgssi.gov.ma/fr/bulletins/zero-day-dans-linux-kernel,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Zero-day%20dans%20Linux%20Kernel.pdf,2026-03-04T12:41:31Z
2025-05-23,Zero-Day affectant Grafana,https://www.dgssi.gov.ma/fr/bulletins/zero-day-affectant-grafana,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Zero-Day%20affectant%20Grafana.pdf,2026-03-04T12:41:32Z
2025-05-22,VulnÃ©rabilitÃ© critique dans Samlify,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-samlify,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20Samlify.pdf,2026-03-04T12:41:33Z
2025-05-22,VulnÃ©rabilitÃ©s critiques dans les produits Cisco,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-cisco-11,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20Cisco_0.pdf,2026-03-04T12:41:33Z
2025-05-21,VulnÃ©rabilitÃ© dans le DNS BIND9,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-le-dns-bind9,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20BIND9.pdf,2026-03-04T12:41:34Z
2025-05-21,VulnÃ©rabilitÃ© critique affectant le thÃ¨me Â«MotorsÂ» pour WordPress,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-affectant-le-theme-motors-pour-wordpress,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20affectant%20le%20th%C3%A8me%20%C2%ABMotors%C2%BB%20pour%20WordPress.pdf,2026-03-04T12:41:34Z
2025-05-21,VulnÃ©rabilitÃ©s affectant des produits Atlassian,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-des-produits-atlassian-2,16,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20des%20produits%20%20Atlassian.pdf,2026-03-04T12:41:35Z
2025-05-20,Â« Supply chain attaque Â» Compromission de RVTools,https://www.dgssi.gov.ma/fr/bulletins/supply-chain-attaque-compromission-de-rvtools,0,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/%C2%AB%20Supply%20chain%20attaque%20%C2%BB%20Compromission%20de%20RVTools.pdf,2026-03-04T12:41:35Z
2025-05-20,VulnÃ©rabilitÃ© dans Spring Framework,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-spring-framework-1,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20Spring%20Framework.pdf,2026-03-04T12:41:36Z
2025-05-20,VulnÃ©rabilitÃ©s dans VMware Cloud Foundation,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-vmware-cloud-foundation,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20VMware%20Cloud%20Foundation.pdf,2026-03-04T12:41:36Z
2025-05-20,VulnÃ©rabilitÃ© critique affectant le plugin Â«CrawlomaticÂ» pour WordPress,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-affectant-le-plugin-crawlomatic-pour-wordpress,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20affectant%20le%20plugin%20%C2%ABCrawlomatic%C2%BB%20pour%20WordPress_0.pdf,2026-03-04T12:41:36Z
2025-05-20,VulnÃ©rabilitÃ©s critiques dans Mozilla Firefox,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-mozilla-firefox-0,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20Mozilla%20Firefox_0.pdf,2026-03-04T12:41:37Z
2025-05-16,VulnÃ©rabilitÃ© dans Zimbra Collaboration,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-zimbra-collaboration-0,0,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20Zimbra%20Collaboration.pdf,2026-03-04T12:41:37Z
2025-05-16,VulnÃ©rabilitÃ©s critiques affectant des Plugins de Jenkins,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-affectant-des-plugins-de-jenkins,6,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20affectant%20des%20Plugins%20de%20%20Jenkins_0.pdf,2026-03-04T12:41:38Z
2025-05-16,VulnÃ©rabilitÃ©s dans Node.js,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-nodejs,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20Node_0.pdf,2026-03-04T12:41:38Z
2025-05-16,Zero-day activement exploitÃ© affectant le navigateur Google Chrome,https://www.dgssi.gov.ma/fr/bulletins/zero-day-activement-exploite-affectant-le-navigateur-google-chrome,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Zero-day%20activement%20exploit%C3%A9%20affectant%20%20le%20navigateur%20Google%20Chrome.pdf,2026-03-04T12:41:39Z
2025-05-15,VulnÃ©rabilitÃ©s critiques dans les produits Palo Alto Networks,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-palo-alto-networks,25,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20Palo%20Alto%20Networks.pdf,2026-03-04T12:41:39Z
2025-05-15,VulnÃ©rabilitÃ© dans SonicWall SMA100,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-sonicwall-sma100,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20SonicWall%20SMA100.pdf,2026-03-04T12:41:39Z
2025-05-15,VulnÃ©rabilitÃ©s dans les produits Siemens,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-les-produits-siemens-3,19,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20les%20produits%20Siemens.pdf,2026-03-04T12:41:40Z
2025-05-15,VulnÃ©rabilitÃ©s critiques dans Juniper Networks Secure Analytics,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-juniper-networks-secure-analytics,87,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20%20Juniper%20Networks%20Secure%20Analytics.pdf,2026-03-04T12:41:40Z
2025-05-14,VulnÃ©rabilitÃ©s dans les produits Zoom,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-les-produits-zoom-0,9,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20les%20produits%20Zoom.pdf,2026-03-04T12:41:41Z
2025-05-14,VulnÃ©rabilitÃ©s critiques affectant plusieurs produits SAP,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-affectant-plusieurs-produits-sap-2,22,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20affectant%20plusieurs%20%20produits%20SAP_0.pdf,2026-03-04T12:41:41Z
2025-05-14,VulnÃ©rabilitÃ©s dans plusieurs produits Microsoft (Patch Tuesday Mai 2025),https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-plusieurs-produits-microsoft-patch-tuesday-mai-2025,5,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20plusieurs%20produits%20Microsoft%20%28Patch%20Tuesday%20Mai%202025%29.pdf,2026-03-04T12:41:42Z
2025-05-14,VulnÃ©rabilitÃ©s critiques dans Microsoft Azure (Patch Tuesday Mai 2025),https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-microsoft-azure-patch-tuesday-mai-2025,7,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20dans%20Microsoft%20Azure%20%28Patch%20Tuesday%20Mai%202025%29.pdf,2026-03-04T12:41:42Z
2025-05-14,VulnÃ©rabilitÃ©s critiques dans les outils de dÃ©veloppement Microsoft (Patch Tuesday Mai 2025),https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-outils-de-developpement-microsoft-patch-tuesday-mai,5,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20outils%20de%20d%C3%A9veloppement%20Microsoft%20%28Patch%20Tuesday%20Mai%202025%29.pdf,2026-03-04T12:41:42Z
2025-05-14,VulnÃ©rabilitÃ©s critiques dans Microsoft Windows (Patch Tuesday Mai 2025),https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-microsoft-windows-patch-tuesday-mai-2025,44,,2026-03-04T12:41:43Z
2025-05-14,VulnÃ©rabilitÃ©s critiques dans Microsoft Office (Patch Tuesday Mai 2025),https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-microsoft-office-patch-tuesday-mai-2025,18,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20Microsoft%20Office%20%28Patch%20Tuesday%20Mai%202025%29.pdf,2026-03-04T12:41:43Z
2025-05-14,VulnÃ©rabilitÃ©s affectant des produits de Fortinet,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-des-produits-de-fortinet-1,10,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20des%20produits%20de%20Fortinet.pdf,2026-03-04T12:41:44Z
2025-05-14,VulnÃ©rabilitÃ©s affectant Ivanti Endpoint Manager Mobile activement exploitÃ©es,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-ivanti-endpoint-manager-mobile-activement-exploitees,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20Ivanti%20Endpoint%20Manager%20Mobile%20activement%20exploit%C3%A9es.pdf,2026-03-04T12:41:44Z
2025-05-14,VulnÃ©rabilitÃ©s critiques affectant plusieurs produits dâAdobe,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-affectant-plusieurs-produits-dadobe-0,40,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20affectant%20plusieurs%20produits%20d%E2%80%99Adobe.pdf,2026-03-04T12:41:45Z
2025-05-13,VulnÃ©rabilitÃ©s critiques dans les produits industriels de Schneider Electric,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-industriels-de-schneider-electric-0,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20industriels%20de%20Schneider%20Electric.pdf | https://download.schneider-electric.com/files?p_Doc_Ref=SEVD-2025-133-01&p_enDocType=Security+and+Safety+Notice&p_File_Name=SEVD-2025-133-01.pdf | https://download.schneider-electric.com/files?p_Doc_Ref=SEVD-2025-133-02&p_enDocType=Security+and+Safety+Notice&p_File_Name=SEVD-2025-133-02.pdf | https://download.schneider-electric.com/files?p_Doc_Ref=SEVD-2025-133-04&p_enDocType=Security+and+Safety+Notice&p_File_Name=SEVD-2025-133-04.pdf,2026-03-04T12:41:45Z
2025-05-13,VulnÃ©rabilitÃ©s affectant des produits de VMware,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-des-produits-de-vmware-0,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20des%20%20produits%20de%20VMware.pdf,2026-03-04T12:41:46Z
2025-05-13,VulnÃ©rabilitÃ©s critiques dans les produits Apple,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-apple-5,33,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20Apple.pdf,2026-03-04T12:41:46Z
2025-05-13,VulnÃ©rabilitÃ©s critiques dans ASUS DriverHub,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-asus-driverhub,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20ASUS%20DriverHub.pdf,2026-03-04T12:41:47Z
2025-05-12,Â« Supply chain attaque Â» Compromission du package npm,https://www.dgssi.gov.ma/fr/bulletins/supply-chain-attaque-compromission-du-package-npm,0,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/%C2%AB%20Supply%20chain%20attaque%20%C2%BB%20Compromission%20du%20package%20npm.pdf,2026-03-04T12:41:47Z
2025-05-09,VulnÃ©rabilitÃ© dans PostgreSQL,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-postgresql-2,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20PostgreSQL.pdf,2026-03-04T12:41:47Z
2025-05-09,VulnÃ©rabilitÃ©s critiques dans les produits F5,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-f5-0,12,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20F5.pdf,2026-03-04T12:41:48Z
2025-05-09,VulnÃ©rabilitÃ© affectant le navigateur Google Chrome,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-affectant-le-navigateur-google-chrome-5,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20affectant%20%20le%20navigateur%20Google%20Chrome_0.pdf,2026-03-04T12:41:48Z
2025-05-08,VulnÃ©rabilitÃ©s critiques dans SonicWall SMA100 SSL-VPN,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-sonicwall-sma100-ssl-vpn-0,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20SonicWall%20SMA100%20SSL-VPN.pdf,2026-03-04T12:41:49Z
2025-05-08,VulnÃ©rabilitÃ©s critiques dans les produits Cisco,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-cisco-12,17,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20Cisco.pdf,2026-03-04T12:41:49Z
2025-05-07,VulnÃ©rabilitÃ© critique dans Kibana,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-kibana,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20Kibana.pdf,2026-03-04T12:41:50Z
2025-05-07,VulnÃ©rabilitÃ© critique dans le plugin OttoKit pour WordPress,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-le-plugin-ottokit-pour-wordpress,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20le%20plugin%20OttoKit%20pour%20WordPress.pdf,2026-03-04T12:41:50Z
2025-05-06,VulnÃ©rabilitÃ© critique dans le plugin Â« PGS Core Â» pour WordPress,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-le-plugin-pgs-core-pour-wordpress,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20le%20plugin%20%C2%AB%20PGS%20Core%20%C2%BB%20pour%20WordPress.pdf,2026-03-04T12:41:50Z
2025-05-06,VulnÃ©rabilitÃ©s affectant le systÃ¨me dâexploitation Android,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-affectant-le-systeme-dexploitation-android-10,46,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20le%20syst%C3%A8me%20d%E2%80%99exploitation%20Android.pdf,2026-03-04T12:41:51Z
2025-05-05,VulnÃ©rabilitÃ© critique affectant la bibliothÃ¨que Â« ADOdb Â» de PHP,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-affectant-la-bibliotheque-adodb-de-php,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20critique%20affectant%20la%20biblioth%C3%A8que%20%C2%AB%20ADOdb%20%C2%BB%20de%20PHP.pdf,2026-03-04T12:41:51Z
2025-05-05,Le BTMOB RAT,https://www.dgssi.gov.ma/fr/bulletins/le-btmob-rat,0,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Le%20BTMOB%20RAT.pdf,2026-03-04T12:41:52Z
2025-05-05,VulnÃ©rabilitÃ©s critiques dans Microsoft Azure,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-microsoft-azure-0,5,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20Microsoft%20Azure.pdf,2026-03-04T12:41:52Z
2025-05-02,VulnÃ©rabilitÃ© affectant le navigateur Mozilla Firefox,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-affectant-le-navigateur-mozilla-firefox-1,13,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9s%20affectant%20%20le%20navigateur%20Mozilla%20Firefox.pdf,2026-03-04T12:41:52Z
2025-05-02,VulnÃ©rabilitÃ© dans SonicWall Firewall,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-sonicwall-firewall,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-05/Vuln%C3%A9rabilit%C3%A9%20dans%20SonicWall%20%20Firewall.pdf,2026-03-04T12:41:53Z
2025-04-30,VulnÃ©rabilitÃ©s dans Google Chrome,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-google-chrome-25,4,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20dans%20Google%20Chrome_1.pdf,2026-03-04T12:41:53Z
2025-04-30,VulnÃ©rabilitÃ©s critiques dans les produits Apple,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-apple-6,3,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20Apple_1.pdf,2026-03-04T12:41:54Z
2025-04-29,VulnÃ©rabilitÃ©s critiques dans Apache Tomcat,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-apache-tomcat,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20Apache%20Tomcat.pdf,2026-03-04T12:41:54Z
2025-04-29,VulnÃ©rabilitÃ© dans LibreOffice,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-libreoffice-2,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9%20dans%20LibreOffice.pdf,2026-03-04T12:41:55Z
2025-04-29,VulnÃ©rabilitÃ©s critiques dans les produits de rÃ©seau industriel de Planet Technology,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-critiques-dans-les-produits-de-reseau-industriel-de-planet-technology,5,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20critiques%20dans%20les%20produits%20de%20r%C3%A9seau%20industriel%20de%20Planet%20Technology.pdf,2026-03-04T12:41:55Z
2025-04-25,VulnÃ©rabilitÃ© critique dans Commvault Command Center,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-commvault-command-center,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20Commvault%20Command%20Center_0.pdf,2026-03-04T12:41:55Z
2025-04-25,VulnÃ©rabilitÃ© critique dans SAP NetWeaver,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-sap-netweaver,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20SAP%20NetWeaver.pdf,2026-03-04T12:41:56Z
2025-04-24,VulnÃ©rabilitÃ©s dans ZyXEL pare-feu USG FLEX H,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-zyxel-pare-feu-usg-flex-h,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20dans%20ZyXEL%20pare-feu%20USG%20FLEX%20H.pdf,2026-03-04T12:41:56Z
2025-04-24,VulnÃ©rabilitÃ© dans SonicWall SonicOS SSLVPN,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-dans-sonicwall-sonicos-sslvpn,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9%20dans%20SonicWall%20SonicOS%20SSLVPN.pdf,2026-03-04T12:41:57Z
2025-04-23,VulnÃ©rabilitÃ©s dans les produits IBM,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-les-produits-ibm-17,2,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20dans%20les%20produits%20IBM_0.pdf,2026-03-04T12:41:57Z
2025-04-23,Produits de Cisco affectÃ©s par la vulnÃ©rabilitÃ© critique dans le serveur SSH dâErlang/OTP,https://www.dgssi.gov.ma/fr/bulletins/produits-de-cisco-affectes-par-la-vulnerabilite-critique-dans-le-serveur-ssh-derlangotp,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Produits%20de%20Cisco%20affect%C3%A9s%20par%20la%20vuln%C3%A9rabilit%C3%A9%20critique%20dans%20le%20serveur%20SSH%20d%E2%80%99Erlang%20OTP.pdf,2026-03-04T12:41:58Z
2025-04-23,VulnÃ©rabilitÃ© critique dans le plugin Greenshift pour WordPress,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilite-critique-dans-le-plugin-greenshift-pour-wordpress,1,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9%20critique%20dans%20le%20plugin%20Greenshift%20pour%20WordPress.pdf,2026-03-04T12:41:58Z
2025-04-23,VulnÃ©rabilitÃ©s dans les produits NVIDIA,https://www.dgssi.gov.ma/fr/bulletins/vulnerabilites-dans-les-produits-nvidia-3,4,https://dgssi.gov.ma/sites/default/files/bulletin/2025-04/Vuln%C3%A9rabilit%C3%A9s%20dans%20les%20produits%20NVIDIA.pdf,2026-03-04T12:41:58Z
